2024-02-12 02:23:50.574 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
	at org.springframework.data.repository.core.support.RepositoryFactoryBeanSupport.afterPropertiesSet(RepositoryFactoryBeanSupport.java:285) ~[spring-data-commons-3.2.2.jar:3.2.2]
	at org.springframework.data.mongodb.repository.support.MongoRepositoryFactoryBean.afterPropertiesSet(MongoRepositoryFactoryBean.java:101) ~[spring-data-mongodb-4.2.2.jar:4.2.2]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1820) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1769) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:599) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:521) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:784) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.inject(AutowiredAnnotationBeanPostProcessor.java:767) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.annotation.InjectionMetadata.inject(InjectionMetadata.java:145) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:508) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1418) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:598) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:521) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:199) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:254) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1443) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1353) ~[spring-beans-6.1.3.jar:6.1.3]
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:784) ~[spring-beans-6.1.3.jar:6.1.3]
	... 20 more
2024-02-13 23:26:38.233 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 23:26:38.326 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 17332 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 23:26:38.336 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - No active profile set, falling back to 1 default profile: "default"
2024-02-13 23:26:40.828 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-02-13 23:26:40.921 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 83 ms. Found 3 MongoDB repository interfaces.
2024-02-13 23:26:42.023 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-02-13 23:26:42.061 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-02-13 23:26:42.068 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-02-13 23:26:42.068 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.18]
2024-02-13 23:26:42.219 [main] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2024-02-13 23:26:42.223 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3756 ms
2024-02-13 23:26:43.217 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 to client view of cluster
2024-02-13 23:26:43.261 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync|spring-boot", "version": "4.11.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.1+12-29"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=majority, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='root', source='admin', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, streamFactoryFactory=null, commandListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsCommandListener@6598caab], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@47f2c722, com.mongodb.Jep395RecordCodecProvider@52ca0ad4, com.mongodb.KotlinCodecProvider@4536a715]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[127.0.0.1:27017], srvHost=hellcaster-blog.c9eictd.mongodb.net, srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='atlas-ulij18-shard-0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[io.micrometer.core.instrument.binder.mongodb.MongoMetricsConnectionPoolListener@6658f08a], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=true, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=JAVA_LEGACY, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2024-02-13 23:26:43.294 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017 to client view of cluster
2024-02-13 23:26:43.299 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-srv-hellcaster-blog.c9eictd.mongodb.net] INFO  org.mongodb.driver.cluster - Adding discovered server ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017 to client view of cluster
2024-02-13 23:26:44.553 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=714048600, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az3'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=2, topologyVersion=TopologyVersion{processId=65b932406cc408cd5712e425, counter=3}, lastWriteDate=Tue Feb 13 23:26:44 IST 2024, lastUpdateTimeNanos=122670769932400}
2024-02-13 23:26:44.552 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=685307500, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az2'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=7fffffff000000000000000c, setVersion=2, topologyVersion=TopologyVersion{processId=65b930378ab8b09bee9c40b0, counter=6}, lastWriteDate=Tue Feb 13 23:26:44 IST 2024, lastUpdateTimeNanos=122670770050600}
2024-02-13 23:26:44.559 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, type=REPLICA_SET_SECONDARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=17, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=726529200, setName='atlas-ulij18-shard-0', canonicalAddress=ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, hosts=[ac-5tqidyh-shard-00-00.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-01.c9eictd.mongodb.net:27017, ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017], passives=[], arbiters=[], primary='ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017', tagSet=TagSet{[Tag{name='availabilityZone', value='aps1-az1'}, Tag{name='diskState', value='READY'}, Tag{name='nodeType', value='ELECTABLE'}, Tag{name='provider', value='AWS'}, Tag{name='region', value='AP_SOUTH_1'}, Tag{name='workloadType', value='OPERATIONAL'}]}, electionId=null, setVersion=2, topologyVersion=TopologyVersion{processId=65b92d855213efbb7c868ba7, counter=4}, lastWriteDate=Tue Feb 13 23:26:44 IST 2024, lastUpdateTimeNanos=122670782419400}
2024-02-13 23:26:44.566 [cluster-ClusterId{value='65cbad5b9f2b8f4b9bb33ad3', description='null'}-ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary ac-5tqidyh-shard-00-02.c9eictd.mongodb.net:27017 with max election id 7fffffff000000000000000c and max set version 2
2024-02-13 23:26:46.639 [main] INFO  org.springframework.boot.actuate.endpoint.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2024-02-13 23:26:46.770 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2024-02-13 23:26:46.811 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/api'
2024-02-13 23:26:46.853 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Started BlogProjectApplication in 9.515 seconds (process running for 11.191)
2024-02-13 23:27:04.074 [http-nio-8080-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-02-13 23:27:04.075 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2024-02-13 23:27:04.095 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 18 ms
2024-02-13 23:27:15.228 [http-nio-8080-exec-5] INFO  org.springdoc.api.AbstractOpenApiResource - Init duration for springdoc-openapi is: 5945 ms
2024-02-13 23:29:05.552 [http-nio-8080-exec-1] INFO  com.prakarti.Blog.project.controller.UserController - BlogController:loginCall request received with body : RegisterUserRequest{fullName='test user', username='test12@gmail.com', role=[3]}
2024-02-13 23:29:27.257 [http-nio-8080-exec-2] INFO  com.prakarti.Blog.project.controller.UserController - BlogController:loginCall request received with body : RegisterUserRequest{fullName='test user', username='test12@gmail.com', role=[3]}
2024-02-13 23:29:32.517 [http-nio-8080-exec-3] INFO  com.prakarti.Blog.project.controller.UserController - BlogController:loginCall request received with body : RegisterUserRequest{fullName='test user', username='test12@gmail.com', role=[3]}
2024-02-13 23:30:33.641 [http-nio-8080-exec-5] INFO  com.prakarti.Blog.project.controller.UserController - BlogController:loginCall request received with body : RegisterUserRequest{fullName='test user', username='test12@gmail.com', role=[3]}
2024-02-13 23:38:39.674 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-02-13 23:38:39.756 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - Starting BlogProjectApplication using Java 21.0.1 with PID 10816 (D:\spring-boot-project\Blog-project\target\classes started by praka in D:\spring-boot-project\Blog-project)
2024-02-13 23:38:39.765 [main] INFO  com.prakarti.Blog.project.BlogProjectApplication - No active profile set, falling back to 1 default profile: "default"
2024-02-13 23:38:42.472 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
